tiempo,paso,n_part
103.18138,0.02,51
103.203384,0.022,51
103.22038,0.017,51
103.24038,0.02,51
103.26138,0.021,51
103.28239,0.021,51
103.300385,0.018,51
103.32139,0.021,51
103.34239,0.021,51
103.36039,0.018,51
103.38039,0.02,51
103.40038,0.02,51
103.42139,0.021,51
103.440384,0.019,51
103.46139,0.021,51
103.480385,0.019,51
103.50239,0.022,51
103.520386,0.018,51
103.54038,0.02,51
103.563385,0.023,51
103.58138,0.018,51
103.60038,0.019,51
103.62338,0.023,51
103.64138,0.018,51
103.662384,0.021,51
103.68339,0.021,1
103.701385,0.018,1
103.72239,0.021,1
103.74039,0.018,1
103.76139,0.021,2
103.78039,0.019,2
103.800385,0.02,2
103.82139,0.021,51
103.840385,0.019,51
103.86439,0.024,51
103.882385,0.018,51
103.90038,0.018,51
103.92139,0.021,51
103.940384,0.019,51
103.965385,0.025,51
103.98939,0.024,51
104.00139,0.012,51
104.021385,0.02,51
104.04339,0.022,51
104.06039,0.017,51
104.08038,0.02,51
104.10038,0.02,51
104.12138,0.021,52
104.14038,0.019,52
104.16338,0.023,52
104.18338,0.02,52
104.20138,0.018,52
104.221375,0.02,52
104.24238,0.021,52
104.261375,0.019,52
104.28037,0.019,52
104.30037,0.02,52
104.32137,0.021,52
104.34037,0.019,52
104.36237,0.022,52
104.38237,0.02,52
104.40237,0.02,52
104.42437,0.022,52
104.44137,0.017,2
104.461365,0.02,2
104.48036,0.019,2
104.502365,0.022,2
104.51936,0.017,2
104.54037,0.021,2
104.56237,0.022,2
104.58137,0.019,51
104.600365,0.019,51
104.62137,0.021,51
104.640366,0.019,51
104.66137,0.021,51
104.68437,0.023,51
104.70337,0.019,51
104.72237,0.019,51
104.74236,0.02,52
104.76236,0.02,52
104.78136,0.019,52
104.80135,0.02,52
104.82035,0.019,52
104.842354,0.022,52
104.86035,0.018,52
104.882355,0.022,52
104.90035,0.018,52
104.92136,0.021,52
104.94035,0.019,101
104.96035,0.02,101
104.98135,0.021,101
105.00336,0.022,101
105.02335,0.02,101
105.04035,0.017,101
105.06035,0.02,101
105.08235,0.022,101
105.10235,0.02,101
105.121346,0.019,101
105.14134,0.02,101
105.162346,0.021,101
105.18435,0.022,101
105.20135,0.017,51
105.220345,0.019,51
105.24034,0.02,51
105.261345,0.021,51
105.28134,0.02,51
105.30034,0.019,51
105.32234,0.022,51
105.34034,0.018,51
105.36134,0.021,51
105.38034,0.019,52
105.40034,0.02,52
105.420334,0.02,52
105.44134,0.021,52
105.460335,0.019,52
105.48134,0.021,52
105.501335,0.02,52
105.52334,0.022,52
105.541336,0.018,52
105.56033,0.019,51
105.583336,0.023,51
105.60133,0.018,51
105.62133,0.02,51
105.642334,0.021,51
105.66233,0.02,51
105.68033,0.018,51
105.70133,0.021,51
105.724335,0.023,51
105.74233,0.018,51
105.76133,0.019,51
105.78133,0.02,51
105.80233,0.021,51
105.82033,0.018,51
105.84233,0.022,51
105.863335,0.021,51
105.88133,0.018,51
105.90033,0.019,51
105.92033,0.02,51
105.94032,0.02,51
105.96133,0.021,51
105.98132,0.02,51
106.00132,0.02,51
106.02232,0.021,51
106.04032,0.018,51
106.061325,0.021,51
106.08233,0.021,51
106.10033,0.018,51
106.12032,0.02,51
106.14133,0.021,51
106.160324,0.019,51
106.18032,0.02,1
106.201324,0.021,50
106.22233,0.021,50
106.241325,0.019,50
106.26032,0.019,50
106.28032,0.02,50
106.30232,0.022,50
106.32032,0.018,50
106.34032,0.02,50
106.36132,0.021,50
106.382324,0.021,50
106.40333,0.021,50
106.42033,0.017,50
106.44233,0.022,50
106.46033,0.018,50
106.48333,0.023,50
106.50233,0.019,50
106.52232,0.02,50
106.54232,0.02,50
106.563324,0.021,50
106.58132,0.018,50
106.60132,0.02,50
106.621315,0.02,50
106.64031,0.019,50
106.662315,0.022,50
106.68131,0.019,50
106.70031,0.019,50
106.72031,0.02,50
106.7403,0.02,50
106.76231,0.022,50
106.7823,0.02,50
106.8023,0.02,50
106.8203,0.018,0
106.8413,0.021,0
106.8603,0.019,0
106.880295,0.02,0
106.90029,0.02,0
106.921295,0.021,0
106.93929,0.018,0
106.963295,0.024,0
106.98029,0.017,0
107.0013,0.021,0
107.02129,0.02,0
107.04029,0.019,0
107.06029,0.02,0
107.080284,0.02,0
107.10329,0.023,0
107.12429,0.021,0
107.14129,0.017,0
107.16229,0.021,0
107.18129,0.019,0
107.20229,0.021,0
107.22129,0.019,0
107.24129,0.02,0
107.26229,0.021,0
107.28129,0.019,0
107.30229,0.021,0
107.323296,0.021,0
107.340294,0.017,0
107.3613,0.021,0
107.3823,0.021,0
107.4013,0.019,0
107.420296,0.019,0
107.44029,0.02,0
107.461296,0.021,0
107.4823,0.021,0
107.5023,0.02,0
107.52129,0.019,0
107.54029,0.019,0
107.562294,0.022,0
107.58129,0.019,0
107.602295,0.021,0
107.6233,0.021,0
107.6403,0.017,0
107.6613,0.021,0
107.6813,0.02,0
107.7023,0.021,0
107.7203,0.018,0
107.740295,0.02,0
107.76029,0.02,0
107.781296,0.021,0
107.8033,0.022,0
107.823296,0.02,0
107.84129,0.018,0
107.86129,0.02,0
107.88129,0.02,0
107.90128,0.02,0
107.92229,0.021,0
107.94329,0.021,0
107.96329,0.02,0
107.981285,0.018,0
108.00229,0.021,0
108.022285,0.02,0
108.04329,0.021,0
108.06129,0.018,0
108.08128,0.02,0
108.10329,0.022,0
108.122284,0.019,0
108.14028,0.018,0
108.163284,0.023,0
108.18028,0.017,0
108.202286,0.022,0
108.22028,0.018,0
108.24129,0.021,0
108.261284,0.02,0
108.28128,0.02,0
108.30328,0.022,0
108.32128,0.018,0
108.34028,0.019,0
108.360275,0.02,0
108.38228,0.022,0
108.401276,0.019,0
108.42027,0.019,0
108.44027,0.02,0
108.46127,0.021,0
108.48228,0.021,0
108.50328,0.021,0
108.52128,0.018,0
108.541275,0.02,0
108.56027,0.019,0
108.581276,0.021,0
108.60428,0.023,0
108.62228,0.018,0
108.64328,0.021,0
108.66228,0.019,0
108.680275,0.018,0
108.70228,0.022,0
108.722275,0.02,0
108.74027,0.018,0
108.76027,0.02,1
108.780266,0.02,1
108.80227,0.022,1
108.821266,0.019,1
108.84227,0.021,1
108.86127,0.019,1
108.880264,0.019,1
108.90026,0.02,1
108.922264,0.022,1
108.94126,0.019,1
108.962265,0.021,1
108.98126,0.019,1
109.002266,0.021,1
109.02126,0.019,1
109.04126,0.02,1
109.06026,0.019,1
109.08226,0.022,1
109.103264,0.021,1
109.12126,0.018,1
109.14026,0.019,1
109.160255,0.02,1
109.18226,0.022,1
109.202255,0.02,1
109.22025,0.018,1
109.24126,0.021,1
109.26226,0.021,1
109.28126,0.019,1
109.299255,0.018,1
109.32226,0.023,1
109.340256,0.018,1
109.36126,0.021,1
109.38026,0.019,1
109.40226,0.022,1
109.42326,0.021,1
109.44326,0.02,1
109.46126,0.018,1
109.48326,0.022,1
109.50326,0.02,1
109.522255,0.019,1
109.54225,0.02,1
109.563255,0.021,1
109.58025,0.017,50
109.60226,0.022,50
109.620255,0.018,50
109.64126,0.021,50
109.660255,0.019,50
109.68025,0.02,50
109.70025,0.02,50
109.720245,0.02,50
109.74325,0.023,50
109.762245,0.019,50
109.78024,0.018,50
109.803246,0.023,50
109.82124,0.018,50
109.84124,0.02,50
109.86224,0.021,50
109.88124,0.019,51
109.90024,0.019,51
109.92124,0.021,51
109.942245,0.021,51
109.96124,0.019,51
109.983246,0.022,51
110.00124,0.018,51
110.02024,0.019,51
110.042244,0.022,51
110.06224,0.02,51
110.08124,0.019,51
110.10324,0.022,51
110.12124,0.018,51
110.141235,0.02,51
110.16224,0.021,51
110.182236,0.02,51
110.20123,0.019,1
110.22224,0.021,1
110.240234,0.018,1
110.26124,0.021,1
110.28424,0.023,1
110.30224,0.018,1
110.32324,0.021,1
110.34324,0.02,1
110.362236,0.019,1
110.38023,0.018,1
110.40224,0.022,1
110.42223,0.02,1
110.44023,0.018,1
110.461235,0.021,1
110.48123,0.02,1
110.50123,0.02,1
110.521225,0.02,1
110.54022,0.019,1
110.56022,0.02,1
110.58222,0.022,1
110.60122,0.019,1
110.62022,0.019,1
110.64021,0.02,1
110.66122,0.021,1
110.68121,0.02,1
110.70021,0.019,50
110.72021,0.02,50
110.74221,0.022,51
110.76121,0.019,51
110.781204,0.02,51
110.80221,0.021,51
110.822205,0.02,51
110.84321,0.021,51
110.86021,0.017,51
110.88121,0.021,51
110.90021,0.019,51
110.920204,0.02,51
110.9402,0.02,51
110.961205,0.021,51
110.9812,0.02,51
111.002205,0.021,51
111.0222,0.02,51
111.0402,0.018,51
111.0622,0.022,51
111.083206,0.021,51
111.1032,0.02,51
111.1212,0.018,51
111.1432,0.022,51
111.1612,0.018,51
111.1802,0.019,51
111.2012,0.021,51
111.2212,0.02,51
111.2422,0.021,51
111.2602,0.018,51
111.281204,0.021,51
111.3012,0.02,51
111.322205,0.021,1
111.3412,0.019,1
111.3612,0.02,1
111.380196,0.019,2
111.4012,0.021,2
111.4222,0.021,2
111.4402,0.018,2
111.461205,0.021,2
111.48321,0.022,2
111.501205,0.018,2
111.5202,0.019,2
111.5402,0.02,2
111.560196,0.02,51
111.5812,0.021,51
111.6012,0.02,51
111.62119,0.02,51
111.64019,0.019,51
111.66219,0.022,51
111.68119,0.019,51
111.70119,0.02,51
111.72319,0.022,51
111.74119,0.018,51
111.761185,0.02,51
111.78118,0.02,51
111.80118,0.02,51
111.820175,0.019,51
111.84017,0.02,51
111.86017,0.02,51
111.88217,0.022,51
111.90217,0.02,51
111.92317,0.021,51
111.94017,0.017,51
111.96017,0.02,51
111.98217,0.022,51
112.00117,0.019,51
112.02217,0.021,51
112.04217,0.02,51
112.061165,0.019,51
112.08016,0.019,51
112.101166,0.021,51
112.12116,0.02,51
112.142166,0.021,51
112.16216,0.02,51
112.18317,0.021,1
112.200165,0.017,50
112.22117,0.021,50
112.240166,0.019,50
112.26016,0.02,50
112.281166,0.021,50
112.30016,0.019,50
112.32217,0.022,50
112.34116,0.019,50
112.36116,0.02,50
112.38016,0.019,50
112.40116,0.021,50
112.42016,0.019,50
112.440155,0.02,50
112.46216,0.022,50
112.48316,0.021,50
112.50316,0.02,50
112.52116,0.018,50
112.54216,0.021,50
112.56016,0.018,50
112.58116,0.021,50
112.60016,0.019,50
112.62216,0.022,50
112.64216,0.02,50
112.66316,0.021,50
112.685165,0.022,50
112.70917,0.024,50
112.72117,0.012,50
112.740166,0.019,50
112.76117,0.021,50
112.781166,0.02,50
112.80317,0.022,50
112.82217,0.019,0
112.84216,0.02,0
112.86116,0.019,0
112.882164,0.021,0
112.90216,0.02,0
112.92216,0.02,0
112.941154,0.019,0
112.96115,0.02,0
112.98115,0.02,0
113.00215,0.021,0
113.02115,0.019,0
113.04215,0.021,0
113.06115,0.019,0
113.08015,0.019,0
113.10615,0.026,0
113.13215,0.026,0
113.14115,0.009,0
113.16015,0.019,0
113.180145,0.02,0
113.20215,0.022,0
113.22315,0.021,0
113.24115,0.018,0
113.26215,0.021,0
113.28115,0.019,0
113.30015,0.019,0
113.32215,0.022,0
113.34115,0.019,0
113.360146,0.019,0
113.38215,0.022,0
113.401146,0.019,0
113.42014,0.019,0
113.443146,0.023,0
113.460144,0.017,0
113.48115,0.021,0
113.500145,0.019,0
113.52014,0.02,0
113.541145,0.021,0
113.56114,0.02,0
113.584145,0.023,0
113.60214,0.018,0
113.62014,0.018,0
113.64114,0.021,0
113.66114,0.02,0
113.68114,0.02,0
113.70214,0.021,0
113.72114,0.019,0
113.740135,0.019,0
113.76013,0.02,0
113.782135,0.022,0
113.80113,0.019,0
113.822136,0.021,0
113.84213,0.02,0
113.86013,0.018,0
113.88013,0.02,0
113.90012,0.02,0
113.92113,0.021,0
113.941124,0.02,0
113.96012,0.019,0
113.981125,0.021,0
114.00112,0.02,0
114.022125,0.021,0
114.04112,0.019,0
114.062126,0.021,0
114.08313,0.021,50
114.10013,0.017,50
114.12213,0.022,50
114.14113,0.019,50
114.16213,0.021,50
114.18013,0.018,50
114.20113,0.021,50
114.22013,0.019,50
114.242134,0.022,50
114.26314,0.021,50
114.281136,0.018,50
114.30113,0.02,50
114.32113,0.02,50
114.340126,0.019,50
114.36213,0.022,50
114.38113,0.019,50
114.40213,0.021,50
114.42113,0.019,50
114.44213,0.021,50
114.46113,0.019,50
114.48213,0.021,50
114.50113,0.019,50
114.52213,0.021,50
114.54113,0.019,50
114.56113,0.02,50
114.58213,0.021,50
114.60113,0.019,50
114.620125,0.019,50
114.64213,0.022,50
114.661125,0.019,50
114.68213,0.021,50
114.701126,0.019,50
114.72012,0.019,50
114.74012,0.02,50
114.76212,0.022,50
114.78112,0.019,50
114.802124,0.021,50
114.82212,0.02,50
114.84212,0.02,50
114.861115,0.019,50
114.88011,0.019,50
114.901115,0.021,2500
114.92312,0.022,2500
114.94812,0.025,2500
114.97312,0.025,2500
114.99912,0.026,2500
115.024124,0.025,2500
115.051125,0.027,2500
115.077126,0.026,2500
115.10313,0.026,2500
115.13013,0.027,2500
115.15613,0.026,2500
115.18213,0.026,2500
115.20913,0.027,2500
115.23613,0.027,2500
115.26213,0.026,2500
115.28913,0.027,2500
115.31613,0.027,2500
115.34213,0.026,2500
115.36813,0.026,2500
115.395134,0.027,2500
115.422134,0.027,2500
115.449135,0.027,2500
115.475136,0.026,2500
115.50014,0.025,2500
115.52314,0.023,2500
115.54614,0.023,2500
115.569145,0.023,2500
115.59015,0.021,2500
115.61115,0.021,2500
115.633156,0.022,2500
115.65215,0.019,2500
115.675156,0.023,0
115.69315,0.018,0
115.71416,0.021,0
115.733154,0.019,0
115.75315,0.02,0
115.77315,0.02,0
115.793144,0.02,0
115.81415,0.021,0
115.83715,0.023,0
115.85615,0.019,0
115.874146,0.018,0
115.89515,0.021,0
115.915146,0.02,0
115.93314,0.018,0
115.95314,0.02,0
115.974144,0.021,0
115.99314,0.019,0
116.01314,0.02,0
116.033134,0.02,0
116.05313,0.02,0
116.074135,0.021,0
116.09413,0.02,0
116.11413,0.02,0
116.13513,0.021,0
116.156136,0.021,0
116.17413,0.018,0
116.19614,0.022,0
116.21513,0.019,0
116.23313,0.018,0
116.256134,0.023,0
116.27313,0.017,0
116.294136,0.021,0
116.31413,0.02,0
116.33413,0.02,0
116.354126,0.02,0
116.37513,0.021,0
116.39613,0.021,0
116.41814,0.022,0
116.436134,0.018,0
116.45413,0.018,0
116.475136,0.021,0
116.49313,0.018,0
116.51414,0.021,0
116.534134,0.02,0
116.55413,0.02,0
116.57313,0.019,0
116.593124,0.02,0
116.61312,0.02,0
116.635124,0.022,0
116.65412,0.019,0
116.67412,0.02,0
116.69712,0.023,0
116.71412,0.017,0
116.733116,0.019,0
116.75712,0.024,0
116.775116,0.018,0
116.79511,0.02,0
116.81311,0.018,0
116.834114,0.021,0
116.85411,0.02,0
116.875114,0.021,0
116.89612,0.021,0
116.91312,0.017,0
116.93812,0.025,0
116.95312,0.015,0
116.97512,0.022,0
116.99312,0.018,0
117.013115,0.02,0
117.03311,0.02,0
117.05311,0.02,0
117.073105,0.02,0
117.09511,0.022,0
117.114105,0.019,0
117.1341,0.02,0
117.1531,0.019,0
117.1741,0.021,0
117.1941,0.02,0
117.2151,0.021,0
117.2351,0.02,0
117.2541,0.019,0
117.2761,0.022,0
117.2941,0.018,0
117.314095,0.02,0
117.3351,0.021,0
117.354095,0.019,0
117.37309,0.019,0
117.395096,0.022,0
117.41309,0.018,0
117.4361,0.023,0
117.454094,0.018,0
117.47409,0.02,0
117.49309,0.019,0
117.51609,0.023,0
117.53609,0.02,0
117.55809,0.022,0
117.57409,0.016,0
117.594086,0.02,0
117.61408,0.02,0
117.636086,0.022,0
117.65308,0.017,0
117.67409,0.021,0
117.694084,0.02,0
117.71408,0.02,0
117.73408,0.02,0
117.753075,0.019,0
117.77307,0.02,0
117.79307,0.02,0
117.81607,0.023,0
117.83607,0.02,0
117.854065,0.018,0
117.87507,0.021,0
117.895065,0.02,0
117.91707,0.022,0
117.93307,0.016,0
117.953064,0.02,0
117.97306,0.02,0
117.994064,0.021,0
118.01306,0.019,0
118.03306,0.02,0
118.05506,0.022,0
118.07506,0.02,0
118.093056,0.018,0
118.11506,0.022,0
118.13306,0.018,0
118.15406,0.021,0
118.17606,0.022,0
118.19406,0.018,0
118.215065,0.021,0
118.23406,0.019,0
118.256065,0.022,0
118.27606,0.02,0
118.29506,0.019,0
118.31606,0.021,0
118.33707,0.021,0
118.354065,0.017,0
118.37306,0.019,0
118.395065,0.022,0
118.41306,0.018,0
118.43407,0.021,0
118.45406,0.02,0
118.47406,0.02,0
118.49406,0.02,0
118.51506,0.021,0
118.53406,0.019,0
118.554054,0.02,0
118.57606,0.022,0
118.593056,0.017,0
118.61506,0.022,0
118.634056,0.019,0
118.65305,0.019,0
118.67406,0.021,0
118.693054,0.019,0
118.71406,0.021,0
118.733055,0.019,0
118.75305,0.02,0
118.774055,0.021,0
118.79706,0.023,0
118.81306,0.016,0
118.83506,0.022,0
118.85306,0.018,0
118.873055,0.02,0
118.89506,0.022,0
118.913055,0.018,0
118.93606,0.023,0
118.95306,0.017,0
118.97305,0.02,0
118.99406,0.021,0
119.01606,0.022,0
119.03306,0.017,0
119.05406,0.021,0
119.076065,0.022,0
119.09306,0.017,0
119.11306,0.02,50
119.13306,0.02,50
119.15305,0.02,50
119.17305,0.02,50
119.19605,0.023,50
119.21305,0.017,50
119.235054,0.022,50
119.25405,0.019,50
119.276054,0.022,50
119.29405,0.018,50
119.315056,0.021,50
119.33405,0.019,50
119.35305,0.019,50
119.37305,0.02,50
119.39405,0.021,50
119.41305,0.019,50
119.433044,0.02,50
119.45405,0.021,50
119.473045,0.019,50
119.49505,0.022,50
119.515045,0.02,50
119.53304,0.018,50
119.55405,0.021,50
119.573044,0.019,50
119.59405,0.021,50
119.614044,0.02,50
119.63505,0.021,50
119.654045,0.019,50
119.67404,0.02,50
119.696045,0.022,50
119.71504,0.019,50
119.73504,0.02,50
119.754036,0.019,50
119.77403,0.02,50
119.79504,0.021,50
119.81503,0.02,50
119.83503,0.02,50
119.85403,0.019,50
119.87402,0.02,50
119.89503,0.021,50
119.913025,0.018,50
119.93403,0.021,2500
119.95503,0.021,2500
119.977036,0.022,2500
119.99804,0.021,2500
120.01904,0.021,2500
120.03904,0.02,2500
120.06104,0.022,2500
120.08205,0.021,2500
120.10505,0.023,2500
120.12605,0.021,2500
120.148056,0.022,2500
120.16906,0.021,2500
120.19106,0.022,2500
120.21207,0.021,2500
120.23407,0.022,2500
120.25607,0.022,2500
120.278076,0.022,2500
120.29908,0.021,2500
120.32208,0.023,2500
120.344086,0.022,2500
120.36509,0.021,2500
120.38709,0.022,2500
120.409096,0.022,2500
120.4311,0.022,2500
120.4531,0.022,2500
120.475105,0.022,2500
120.49711,0.022,2500
120.51811,0.021,2500
120.539116,0.021,2500
120.56112,0.022,2500
120.58212,0.021,2500
120.60212,0.02,0
120.62512,0.023,0
120.64412,0.019,0
120.66512,0.021,0
120.68412,0.019,0
120.70312,0.019,0
120.723114,0.02,0
120.74311,0.02,0
120.76311,0.02,0
120.783104,0.02,0
120.8031,0.02,0
120.824104,0.021,0
120.84611,0.022,0
120.864105,0.018,0
120.88711,0.023,0
120.90311,0.016,0
120.92511,0.022,0
120.94411,0.019,0
120.963104,0.019,0
120.98611,0.023,0
121.002106,0.016,0
121.0221,0.02,50
121.043106,0.021,50
121.0631,0.02,50
121.08411,0.021,50
121.10511,0.021,50
121.12311,0.018,50
121.14511,0.022,50
121.16411,0.019,50
121.184105,0.02,50
121.20611,0.022,50
121.224106,0.018,50
121.24511,0.021,50
121.26311,0.018,50
121.283104,0.02,50
121.30611,0.023,50
121.324104,0.018,50
121.34611,0.022,50
121.363106,0.017,50
121.38511,0.022,50
121.40311,0.018,50
121.42711,0.024,50
121.44411,0.017,50
121.463104,0.019,50
121.4831,0.02,50
121.5031,0.02,50
121.523094,0.02,50
121.5471,0.024,50
121.564095,0.017,50
121.58409,0.02,50
121.60309,0.019,50
121.623085,0.02,50
121.64308,0.02,50
121.665085,0.022,50
121.68408,0.019,50
121.70308,0.019,50
121.72608,0.023,50
121.74308,0.017,50
121.76608,0.023,50
121.788086,0.022,50
121.804085,0.016,50
121.82308,0.019,50
121.844086,0.021,2550
121.86408,0.02,2550
121.89208,0.028,2550
121.91908,0.027,2550
121.94508,0.026,2550
121.972084,0.027,2550
122.000084,0.028,2550
122.027084,0.027,2550
122.054085,0.027,2550
122.081085,0.027,2550
122.109085,0.028,2550
122.136086,0.027,2550
122.163086,0.027,2550
122.19009,0.027,2550
122.21709,0.027,2550
122.24409,0.027,2550
122.27209,0.028,2550
122.30009,0.028,2550
122.32809,0.028,2550
122.35609,0.028,2550
122.38309,0.027,2550
122.41109,0.028,2550
122.43909,0.028,2550
122.46609,0.027,2550
122.49409,0.028,2550
122.52209,0.028,2600
122.55009,0.028,2600
122.57809,0.028,2600
122.607086,0.029,2600
122.635086,0.028,2600
122.66109,0.026,2600
122.68909,0.028,100
122.71609,0.027,100
122.73809,0.022,100
122.75809,0.02,100
122.777084,0.019,100
122.79909,0.022,100
122.817085,0.018,100
122.83909,0.022,100
122.858086,0.019,100
122.87808,0.02,100
122.89708,0.019,2550
122.917076,0.02,2550
122.94108,0.024,2550
122.96408,0.023,2550
122.98908,0.025,2550
123.014084,0.025,2550
123.039085,0.025,2550
123.06509,0.026,2550
123.08909,0.024,2550
123.11509,0.026,2550
123.14009,0.025,2550
123.16609,0.026,2550
123.19109,0.025,2550
123.216095,0.025,2550
123.2411,0.025,2550
123.2661,0.025,2550
123.2911,0.025,2550
123.3161,0.025,2550
123.3411,0.025,2550
123.365105,0.024,2550
123.39011,0.025,2550
123.41411,0.024,2550
123.43911,0.025,2550
123.46311,0.024,2550
123.487114,0.024,2550
123.51012,0.023,5000
123.53412,0.024,5000
123.57312,0.039,5000
123.61312,0.04,5000
123.65312,0.04,5050
123.691124,0.038,5050
123.731125,0.04,2550
123.772125,0.041,2550
123.79212,0.02,2550
123.814125,0.022,2550
123.83513,0.021,2550
123.85713,0.022,2550
123.879135,0.022,2550
123.89913,0.02,2550
123.920135,0.021,2550
123.94214,0.022,2550
123.962135,0.02,2550
123.98314,0.021,2550
124.00414,0.021,2550
124.02414,0.02,2550
124.044136,0.02,2550
124.06514,0.021,2550
124.08714,0.022,2550
124.10714,0.02,2550
124.12714,0.02,2550
124.15214,0.025,2550
124.172134,0.02,2550
124.19314,0.021,2550
124.213135,0.02,2550
124.23414,0.021,2550
124.254135,0.02,2550
124.27614,0.022,50
124.295135,0.019,50
124.31814,0.023,50
124.338135,0.02,50
124.36014,0.022,50
124.378136,0.018,50
124.39713,0.019,50
124.419136,0.022,50
124.43713,0.018,50
124.45814,0.021,50
124.477135,0.019,50
124.49914,0.022,50
124.518135,0.019,50
124.53914,0.021,50
124.55714,0.018,2500
124.57914,0.022,2500
124.60514,0.026,2500
124.63014,0.025,2500
124.65614,0.026,2500
124.681145,0.025,2500
124.707146,0.026,2500
124.73315,0.026,2500
124.75915,0.026,2500
124.78515,0.026,2500
124.81115,0.026,2500
124.83915,0.028,2500
124.86615,0.027,2500
124.89315,0.027,2500
124.91915,0.026,2500
124.94515,0.026,2500
124.97215,0.027,2500
125.00015,0.028,2500
125.02715,0.027,2500
125.053154,0.026,2500
125.080154,0.027,2500
125.107155,0.027,2500
125.13216,0.025,2500
125.15816,0.026,2500
125.18516,0.027,2500
125.21116,0.026,2500
125.23816,0.027,2500
125.26416,0.026,2500
125.29116,0.027,2500
125.31816,0.027,2500
125.34516,0.027,2500
125.37216,0.027,0
125.39716,0.025,0
125.41917,0.022,0
125.43916,0.02,0
125.462166,0.023,0
125.48016,0.018,0
125.50217,0.022,0
125.519165,0.017,0
125.54117,0.022,0
125.559166,0.018,0
125.58217,0.023,0
125.59917,0.017,0
125.62117,0.022,0
125.63917,0.018,0
125.659164,0.02,0
125.68017,0.021,0
125.699165,0.019,0
125.71916,0.02,0
125.740166,0.021,0
125.76117,0.021,0
125.781166,0.02,0
125.799164,0.018,0
125.82117,0.022,0
125.84116,0.02,0
125.85916,0.018,0
125.880165,0.021,0
125.90217,0.022,0
125.921165,0.019,0
125.93916,0.018,0
125.96017,0.021,0
125.98016,0.02,0
126.00016,0.02,0
126.01916,0.019,0
126.039154,0.02,0
126.06016,0.021,0
126.080154,0.02,0
126.10116,0.021,0
126.120155,0.019,0
126.14116,0.021,0
126.15916,0.018,0
126.18116,0.022,0
126.19816,0.017,0
126.21916,0.021,0
126.24416,0.025,0
126.26617,0.022,0
126.27917,0.013,0
126.299164,0.02,0
126.31916,0.02,0
126.33916,0.02,0
126.35915,0.02,0
126.38116,0.022,0
126.40316,0.022,0
126.42116,0.018,0
126.438156,0.017,0
126.45916,0.021,0
126.48116,0.022,0
126.50016,0.019,0
126.51916,0.019,0
126.54116,0.022,0
126.56116,0.02,0
126.580154,0.019,0
126.60116,0.021,0
126.619156,0.018,0
126.63915,0.02,0
126.65915,0.02,0
126.67815,0.019,0
126.69915,0.021,0
126.71915,0.02,0
126.74115,0.022,0
126.76115,0.02,0
126.78215,0.021,0
126.79915,0.017,0
126.82015,0.021,0
126.83915,0.019,0
126.86115,0.022,0
126.883156,0.022,0
126.90115,0.018,0
126.92015,0.019,0
126.94015,0.02,0
126.958145,0.018,0
126.97915,0.021,0
126.999146,0.02,0
127.01914,0.02,0
127.040146,0.021,0
127.06115,0.021,0
127.08015,0.019,0
127.10115,0.021,0
127.12115,0.02,0
127.139145,0.018,0
127.16115,0.022,0
127.180145,0.019,0
127.19914,0.019,0
127.221146,0.022,0
127.24114,0.02,0
127.26114,0.02,0
127.27914,0.018,0
127.30014,0.021,0
127.31914,0.019,0
127.339134,0.02,0
127.36114,0.022,0
127.380135,0.019,0
127.40214,0.022,0
127.421135,0.019,0
127.44013,0.019,0
127.461136,0.021,0
127.48113,0.02,0
127.50113,0.02,0
127.52013,0.019,0
127.54313,0.023,0
127.56013,0.017,0
127.579124,0.019,0
127.60013,0.021,0
127.62213,0.022,0
127.64013,0.018,0
127.660126,0.02,0
127.68113,0.021,0
127.69913,0.018,0
127.719124,0.02,0
127.73912,0.02,0
127.75912,0.02,0
127.78112,0.022,0
127.79912,0.018,0
127.82012,0.021,0
127.83912,0.019,0
127.859116,0.02,0
127.88012,0.021,0
127.900116,0.02,0
127.92011,0.02,0
127.94011,0.02,0
127.96111,0.021,0
127.98011,0.019,0
128.0001,0.02,0
128.0211,0.021,0
128.0411,0.02,0
128.0601,0.019,0
128.08011,0.02,0
128.1011,0.021,0
128.12111,0.02,0
128.13911,0.018,0
128.16112,0.022,0
128.18011,0.019,0
128.20012,0.02,0
128.21912,0.019,0
128.24011,0.021,0
128.25911,0.019,0
128.2801,0.021,0
128.2991,0.019,0
128.3201,0.021,0
128.3411,0.021,0
128.36009,0.019,0
128.37909,0.019,0
128.40208,0.023,0
128.42209,0.02,0
128.43909,0.017,0
128.46008,0.021,0
128.48009,0.02,0
128.50009,0.02,0
128.52109,0.021,0
128.5391,0.018,0
128.56209,0.023,0
128.57909,0.017,0
128.60008,0.021,0
128.62108,0.021,0
128.64108,0.02,0
128.66008,0.019,0
128.68108,0.021,0
128.69908,0.018,0
128.72208,0.023,0
128.73907,0.017,0
128.76007,0.021,0
128.77907,0.019,0
128.80006,0.021,0
128.82007,0.02,0
128.84207,0.022,0
128.86107,0.019,0
128.87907,0.018,0
128.90007,0.021,0
128.92107,0.021,0
128.93907,0.018,0
128.96107,0.022,0
128.98007,0.019,0
129.00008,0.02,0
129.02107,0.021,0
129.03908,0.018,0
129.05908,0.02,0
129.07909,0.02,0
129.10008,0.021,0
129.12108,0.021,0
129.14008,0.019,0
129.15907,0.019,0
