tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
8.728004,0.05,62.499996,400,1.0,10.0
8.746004,0.05,55.555557,400,1.0,10.0
8.761004,0.05,66.66667,400,1.0,10.0
8.7800045,0.05,52.63158,400,1.0,8.0
8.796004,0.05,62.499996,400,1.0,8.0
8.8130045,0.05,58.823524,400,1.0,8.0
8.829004,0.05,62.499996,400,1.0,8.0
8.8460045,0.05,58.823524,400,1.0,8.0
8.863005,0.05,58.823524,420,1.0,9.0
8.880005,0.05,58.823524,440,1.0,9.0
8.895005,0.05,66.66667,460,1.0,9.0
8.914005,0.05,52.63158,480,1.0,8.0
8.930005,0.05,62.499996,500,1.0,9.0
8.945005,0.05,66.66667,520,2.0,10.0
8.963005,0.05,55.555557,540,1.0,9.0
8.980005,0.05,58.823524,560,2.0,10.0
8.998005,0.05,55.555557,580,1.0,15.0
9.017005,0.05,52.63158,600,2.0,10.0
9.035005,0.05,55.555557,620,1.0,12.0
9.052005,0.05,58.823524,640,2.0,10.0
9.070004,0.05,55.555557,660,2.0,10.0
9.086004,0.05,62.499996,680,2.0,11.0
9.103004,0.05,58.823524,700,2.0,11.0
9.120005,0.05,58.823524,700,2.0,10.0
9.136004,0.05,62.499996,700,2.0,17.0
9.158005,0.05,45.454544,700,2.0,10.0
9.175005,0.05,58.823524,700,2.0,10.0
9.191005,0.05,62.499996,700,2.0,11.0
9.209004,0.05,55.555557,700,3.0,11.0
9.225004,0.05,62.499996,700,3.0,11.0
9.243004,0.05,55.555557,700,2.0,11.0
9.259004,0.05,62.499996,700,2.0,13.0
9.278004,0.05,52.63158,700,3.0,16.0
9.299004,0.05,47.61905,720,3.0,16.0
9.321004,0.05,45.454544,740,3.0,12.0
9.337004,0.05,62.499996,760,3.0,18.0
9.361004,0.05,41.666668,780,4.0,17.0
9.384004,0.05,43.47826,800,3.0,12.0
9.401004,0.05,58.823524,820,3.0,12.0
9.418004,0.05,58.823524,840,3.0,13.0
9.434004,0.05,62.499996,860,4.0,13.0
9.453004,0.05,52.63158,880,3.0,15.0
9.472004,0.05,52.63158,900,3.0,13.0
9.489004,0.05,58.823524,920,4.0,13.0
9.506004,0.05,58.823524,940,4.0,14.0
9.524004,0.05,55.555557,960,4.0,13.0
9.541004,0.05,58.823524,980,4.0,13.0
9.561005,0.05,50.0,1000,4.0,21.0
9.587005,0.05,38.461536,1000,4.0,14.0
9.606005,0.05,52.63158,1000,6.0,21.0
9.631004,0.05,40.0,1000,4.0,13.0
9.648005,0.05,58.823524,1000,6.0,16.0
9.668005,0.05,50.0,1000,4.0,13.0
9.685005,0.05,58.823524,1000,4.0,13.0
9.702005,0.05,58.823524,1000,4.0,14.0
9.719006,0.05,58.823524,1000,4.0,15.0
9.738006,0.05,52.63158,1000,5.0,14.0
9.756005,0.05,55.555557,1000,4.0,14.0
9.774005,0.05,55.555557,1000,4.0,14.0
9.792005,0.05,55.555557,1020,4.0,13.0
9.809005,0.05,58.823524,1040,4.0,14.0
9.827004,0.05,55.555557,1060,4.0,14.0
9.845004,0.05,55.555557,1080,5.0,15.0
9.863004,0.05,55.555557,1100,6.0,16.0
9.883004,0.05,50.0,1120,5.0,16.0
9.902004,0.05,52.63158,1140,6.0,18.0
9.924005,0.05,45.454544,1160,6.0,18.0
9.946005,0.05,45.454544,1180,8.0,18.0
9.968005,0.05,45.454544,1200,10.0,23.0
9.997005,0.05,34.48276,1220,6.0,16.0
10.019006,0.05,45.454544,1240,8.0,27.0
10.050006,0.05,32.258064,1260,7.0,17.0
10.071006,0.05,47.61905,1280,10.0,21.0
10.097006,0.05,38.461536,1300,8.0,21.0
10.123006,0.05,38.461536,1320,12.0,32.0
10.160006,0.05,27.027027,1340,8.0,20.0
10.185005,0.05,40.0,1360,12.0,26.0
10.215005,0.05,33.333336,1380,7.0,19.0
10.238005,0.05,43.47826,1400,9.0,20.0
10.262005,0.05,41.666668,1420,15.0,35.0
10.302005,0.05,25.0,1440,10.0,22.0
10.328005,0.05,38.461536,1460,10.0,22.0
10.353004,0.05,40.0,1480,9.0,21.0
10.378004,0.05,40.0,1500,10.0,21.0
10.403004,0.05,40.0,1520,10.0,27.0
10.434004,0.05,32.258064,1540,10.0,26.0
10.465004,0.05,32.258064,1560,12.0,25.0
10.494004,0.05,34.48276,1580,12.0,24.0
10.524004,0.05,33.333336,1600,12.0,24.0
10.553004,0.05,34.48276,1620,14.0,27.0
10.585004,0.05,31.249998,1640,14.0,28.0
10.617003,0.05,31.249998,1660,16.0,29.0
10.650003,0.05,30.30303,1680,12.0,25.0
10.681004,0.05,32.258064,1700,17.0,30.0
10.716003,0.05,28.571428,1720,16.0,32.0
10.753003,0.05,27.027027,1740,20.0,39.0
10.797003,0.05,22.727272,1760,14.0,27.0
10.828003,0.05,32.258064,1780,14.0,28.0
10.8600025,0.05,31.249998,1800,18.0,42.0
10.907002,0.05,21.276596,1820,15.0,29.0
10.941003,0.05,29.411762,1840,17.0,31.0
10.978003,0.05,27.027027,1860,16.0,30.0
11.012003,0.05,29.411762,1880,17.0,30.0
11.048003,0.05,27.777779,1900,25.0,41.0
11.093003,0.05,22.222221,1900,20.0,44.0
11.142003,0.05,20.408163,1900,22.0,46.0
11.192003,0.05,20.0,1900,17.0,30.0
11.227003,0.05,28.571428,1900,16.0,29.0
11.2610035,0.05,29.411762,1900,15.0,33.0
11.299004,0.05,26.31579,1900,20.0,36.0
11.339004,0.05,25.0,1900,17.0,41.0
11.384004,0.05,22.222221,1900,16.0,29.0
11.417004,0.05,30.30303,1900,16.0,36.0
11.456003,0.05,25.641026,1900,16.0,29.0
11.490004,0.05,29.411762,1900,16.0,29.0
11.525003,0.05,28.571428,1900,26.0,50.0
11.580004,0.05,18.181818,1900,17.0,36.0
11.620004,0.05,25.0,1900,15.0,29.0
11.654004,0.05,29.411762,1900,15.0,29.0
11.687004,0.05,30.30303,1900,16.0,29.0
11.720004,0.05,30.30303,1900,15.0,28.0
11.752004,0.05,31.249998,1900,18.0,38.0
11.795004,0.05,23.255814,1900,15.0,29.0
11.8270035,0.05,31.249998,1900,16.0,32.0
11.862003,0.05,28.571428,1900,16.0,30.0
11.896004,0.05,29.411762,1900,16.0,29.0
11.930004,0.05,29.411762,1900,16.0,29.0
11.9640045,0.05,29.411762,1900,15.0,28.0
11.9970045,0.05,30.30303,1900,17.0,31.0
12.032004,0.05,28.571428,1900,24.0,37.0
12.074004,0.05,23.809525,1900,16.0,29.0
12.107004,0.05,30.30303,1900,17.0,31.0
12.142004,0.05,28.571428,1900,16.0,36.0
12.182004,0.05,25.0,1900,24.0,47.0
12.234004,0.05,19.230768,1900,26.0,40.0
12.277004,0.05,23.255814,1900,16.0,28.0
